舍不得衙役们众班头,1,舍不得衙役们众班头。
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,13266486.432415973,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,13269847.07092339,0.0
sdxp-SuLongWei-WuJiaPo.xml_25,苏龙魏虎是内亲。,13280325.00931228,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,13282923.538260568,0.0
lsxp-DaHeYi-SiLangTanMu.xml_26,要见本帅为何情？,13312674.747893756,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,13320588.818831218,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_2,父休笑薛平贵是花郎模样，,13346388.427353881,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,13395679.82201528,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,13413058.470628295,0.0
daxp-DangRiLi-SuoLinNang.xml_21,换衣食也够她生活几年。,13519214.257104041,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_0,遭不幸老王爷晏了御驾，,13580450.205871211,0.1111111111111111
daxp-MengJunZi-ChunQiuPei-1.xml_4,在家中受不过继母拷打，,13635433.346765947,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_6,怎知今日回宋营。,13654444.541668177,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_17,汉室后来贼是个惹祸的根芽。,13705912.167022608,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,13707820.03350785,0.0
daxp-DangRiLi-SuoLinNang.xml_14,急切里想起了锁麟囊一（呀）件，,13745113.24293663,0.0
daeh-WuDuanQiao-BiYuZan.xml_3,落得孤身病恹恹。,13745269.674877703,0.1111111111111111
daxp-XiShiNv-XiShi.xml_4,怕只怕损玉颜姣容自惜，,13831673.17632193,0.0
daxp-NiDeFu-FenHeWan.xml_3,不等到日落及早回程。,13849989.41851183,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_3,他思家乡想骨肉就不能团圆。,13941820.093669737,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,13968236.158150798,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,13973150.528539354,0.0
daxp-DangRiLi-SuoLinNang.xml_7,哪有这短花帘，旧花幔，参差流苏，残破不全。,13984652.055029927,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,13992851.991375754,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,14090196.055821925,0.1111111111111111
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,14098624.369279126,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,14133386.798926363,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,14148025.237913236,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,14165978.763578791,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,14179774.92982803,0.0
daeh-WuDuanQiao-BiYuZan.xml_7,又怕丑名误流传。,14188826.18229418,0.0
daxp-FeiShiWo-TaoHuaCun.xml_4,已然错请生波浪，,14193504.526712919,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,14237472.14198069,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,14250066.14916796,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,14265500.733284691,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,14273659.398830751,0.1111111111111111
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,14335605.243011797,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,14375279.355490059,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,14417060.815932391,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,14455868.049933845,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,14527383.803160865,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,14586703.258643812,0.2222222222222222
daxp-NiDeFu-FenHeWan.xml_2,把弓带和鱼镖与儿带定，,14603208.535102617,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,14610353.598730514,0.0
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,14620697.76755776,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,14631845.241089385,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,14666160.318301527,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,14707584.575357018,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,14771182.8496942,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,14970447.700978464,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,14979777.25235457,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,14981590.561914494,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,14993069.291540155,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,15073498.962647071,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,15079867.011091065,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_4,到三更真个是月明人静，,15165888.848438615,0.0
daxp-ErTingDe-SuoLinNang.xml_5,问那厢因何故痛哭无聊？,15219482.067716308,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,15309962.367971295,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,15311250.603895564,0.0
daeh-LiYanFei-DaBaoGuo.xml_7,宣太师上金殿披红插花。,15315151.404545363,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,15401246.096167345,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,15414937.940420294,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,15516476.791446803,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,15516476.791446803,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,15516902.154868849,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,15587736.91105975,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,15609101.398798324,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,15617901.538820922,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,15624534.36359278,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,15720291.649480266,0.0
daxp-XiShiNv-XiShi.xml_1,难得有开怀事常锁双眉。,15750972.328378981,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,15763648.981832618,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,15784350.07513934,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,15808139.690855712,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,15819413.178177645,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_9,不能（呃）哎见。,15871050.621981898,0.1111111111111111
daeh-ZuoRiGong-TaiZhenWaiChuan.xml_3,但不知何日里再沐圣明。,15938471.607896231,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_1,陈宫心（呐）中乱如麻，,15952173.878674543,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,15973231.487786092,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,16085667.473962063,0.0
lsxp-ZheYiFeng-DingJunShan.xml_7,退后的项上吃一刀。,16116995.193077141,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,16166014.873368448,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,16233263.190610735,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,16266880.538995612,0.1111111111111111
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,16282916.696143365,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,16564674.877930747,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,16781652.16316064,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,16786968.749114968,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,16831087.395465195,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,16881698.15058685,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,16899401.51223036,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,16976837.65576982,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,17018929.666709077,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,17037979.83691974,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,17065415.488204923,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,17140897.34897416,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,17143370.552202087,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,17143370.552202087,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,17175069.24880921,0.0
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,17195760.708783448,0.1111111111111111
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,17263136.94444316,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,17277884.3831264,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,17340420.934202716,0.1111111111111111
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,17628614.32895197,0.1111111111111111
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,17654177.8420691,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,17679879.50126561,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,17803599.894086972,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,17841754.195886366,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,17936927.16969089,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_14,悔不该把家属一（呀）旦撇下，,18080265.784772664,0.1111111111111111
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,18157144.20925353,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,18295369.054906223,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,18353932.637075804,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,18389489.817355294,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,18453993.45751237,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,18531152.883369394,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,18551150.88113351,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,18583543.963066965,0.0
daeh-TanHongYan-HuoXiaoYu.xml_5,隔着窗儿点滴不休。,18664198.505955305,0.1111111111111111
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,18666910.278113134,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,18697371.356856663,0.0
sdxp-SuLongWei-WuJiaPo.xml_39,妻儿老小与奴一般。,18711690.303727612,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,18714071.974334463,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,19223896.015257277,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,19246035.29517824,0.1111111111111111
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,19277286.72154874,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,19277286.72154874,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,19493575.790628824,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,19748212.585354313,0.1111111111111111
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,19876928.28776527,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,19987031.041312885,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,20472464.390684817,0.0
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,20690802.84601661,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,21266076.055339854,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,21381107.210484274,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,21830314.13675492,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,21962087.325159248,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,22121045.599184234,0.1111111111111111
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,22125175.89946151,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,22263039.09615069,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,22346415.64371702,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,22422104.298851904,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,22621477.537312463,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,22760338.173466988,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,23189800.988358837,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,24109740.13332114,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,24199488.281555776,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,24773131.577549733,0.1111111111111111
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,26596425.54100968,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,28582965.940906487,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,28724451.719720293,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,30410916.71180017,0.0
