满腹的含冤我向谁言,0,满腹的含冤我向谁言（哪）！
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,9562509.686994651,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,9617855.793907067,0.2222222222222222
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,9626987.649292354,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,9628387.265265314,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_3,乱军中多亏他救我回还。,9669350.450133184,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,9670784.121214993,0.1111111111111111
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,9690592.767368648,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,9691691.750627462,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_10,但愿得令公令婆别无意见，,9696680.921494756,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,9722903.855251174,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,9737560.020626899,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,9777870.710237462,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,9797130.482444244,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,9797593.474058613,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,9799534.714268496,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,9812401.04777662,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,9816126.080436563,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,9837596.538366687,0.2222222222222222
daxp-ChunQiuTing-SuoLinNang.xml_21,谁能移动他半分毫。,9840218.612979902,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,9841113.531184109,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,9846401.758491276,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,9863541.91202311,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,9913731.531532733,0.0
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,9934540.177535055,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,9953346.367305515,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,9962812.651641231,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,9990688.8656113,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,9992883.77630783,0.2222222222222222
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,10016997.45343421,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,10027104.117253201,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,10071012.675175603,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,10078936.89880803,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,10094962.40901236,0.0
daeh-ZiNaRi-ErJinGong.xml_13,我只得怀抱太子两泪汪汪口口声声哭的是先王！,10116074.87001934,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,10137557.645879293,0.0
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,10137557.645879293,0.2222222222222222
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,10149525.149211612,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,10155306.623016492,0.0
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,10250126.165457616,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,10259995.83229889,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,10279336.03550711,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,10328163.881586893,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,10359316.096796883,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,10371806.928708712,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,10374544.827377617,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,10377586.375486083,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,10429867.475031806,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,10448726.716166276,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,10507800.6960276,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,10519441.985209705,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,10521156.251057783,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,10545053.32258502,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,10550979.150234729,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,10553660.240702422,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,10593562.5915339,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,10630729.804453962,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,10630729.804453962,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,10678211.652726252,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,10694194.707405426,0.0
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,10696573.662030036,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,10704811.393775005,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,10761907.510481296,0.0
daxp-DangRiLi-SuoLinNang.xml_6,虽然是古青庐以朴为俭，,10824231.074674034,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,10836232.330388721,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,10879234.6649417,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,10891145.63944974,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,10982453.124389498,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,11046459.656983972,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,11063076.697625028,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,11063225.398307774,0.2222222222222222
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,11076895.459223416,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,11105749.92057856,0.2222222222222222
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,11107096.526865296,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,11120999.205706788,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,11178427.191307345,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_1,父纳子（呃）妻礼难容，,11247268.845636299,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,11256022.466307648,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,11300172.385615082,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,11311336.03487618,0.0
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,11332359.642678548,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,11363061.462421104,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,11372615.767800871,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,11378755.571008686,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,11381438.673994267,0.2222222222222222
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,11381438.673994267,0.2222222222222222
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,11476341.588145565,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,11504565.760065058,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,11579655.853586016,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,11582068.847510215,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,11641733.188222533,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,11722355.424352784,0.2222222222222222
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,11727715.37266626,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,11729659.561771108,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,11767739.764677994,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,11774698.477375755,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,11904380.023222895,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,11919364.845519211,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,12009255.940280974,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,12023181.841804985,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,12060622.29357431,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,12094115.234515518,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,12123133.279331572,0.1111111111111111
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,12171949.13481649,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,12293257.10679808,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,12319410.27467993,0.2222222222222222
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,12331421.242847806,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,12366399.592745278,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,12564680.747769179,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,12625769.418203674,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,12628651.736216495,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,12654020.75676198,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,12806363.21861694,0.2222222222222222
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,12873032.585350877,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,12873032.585350877,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,12908068.911323417,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,12917846.016344361,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,13070449.249087742,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,13109829.125768337,0.0
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,13157119.471048044,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,13335970.72406571,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,13367603.817707838,0.2222222222222222
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,13398523.548580877,0.1111111111111111
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,13454435.710359097,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,13457201.44888179,0.1111111111111111
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,13579732.901249338,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,13673445.53197681,0.0
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,13685925.938968465,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,13810005.22808937,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,13811291.613456005,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,13941132.813007915,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,14005654.868235916,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,14103107.72473192,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,14129789.78150764,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,14180301.80910663,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,14270874.840835938,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,14336268.448886262,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,14436794.225796869,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,14508095.541004641,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,14595360.171579862,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,14595360.171579862,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,14718659.066284645,0.1111111111111111
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,14864213.879450785,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,15704968.798696626,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,15722521.123282501,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,15949926.803044833,0.1111111111111111
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,16070752.547090601,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,17260340.63711253,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,17293832.350990497,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,17824761.590306044,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,18048461.665713076,0.4444444444444444
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,18354639.96849126,0.4444444444444444
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,21817365.68736528,0.0
