叫一声解差把店投,4,叫一声解差把店役。
daeh-ZiNaRi-ZhuangYuanMei-2.xml_7,帝王家深宫怨似水流年。,10118580.548929727,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,10132381.014627595,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,10233011.890804496,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,10233011.890804496,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,10242500.991120264,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,10292220.663343092,0.125
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,10299086.65613034,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,10308815.168791577,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,10328160.480796054,0.0
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,10391997.452416468,0.0
daxp-QiaoLouShang-HuangShanLei.xml_13,果然是晓鸡唱天已黎明。,10397277.35799729,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,10424655.194362456,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,10431334.856792167,0.25
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,10476497.989032451,0.125
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,10493481.021048576,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,10500197.464644257,0.125
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,10554566.746650048,0.0
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,10566158.618002962,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,10586931.374674937,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,10613537.239233052,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,10667735.698248189,0.0
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,10680389.829487294,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,10707331.22864756,0.125
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,10708079.658479817,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,10723969.10829989,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,10725621.164409678,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,10765823.883326365,0.125
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,10765823.883326365,0.125
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,10779014.347103233,0.0
sdxp-DangNianHan-SanJiZhang.xml_18,大孝之人也受贫。,10820922.092306077,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,10857322.751661573,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,10877668.106601845,0.0
daeh-LiYanFei-ErJinGong.xml_5,我只得怀抱太子两泪汪汪口口声声哭的是先王。,10889695.807581672,0.125
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,10900981.644651156,0.125
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,10920223.10038008,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,10938652.688081447,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,11009084.252629107,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,11044094.863799226,0.0
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,11072257.306805044,0.0
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,11118578.544912204,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,11165642.68367091,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,11179378.261064969,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,11196549.90434458,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,11206922.946935296,0.125
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,11260121.727909522,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,11277229.620074198,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,11278129.220157415,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,11290259.732870754,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,11361875.855247121,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,11376196.945786936,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,11532826.174504356,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,11533109.814761117,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_4,想亲娘和老父心乱如麻。,11542459.7971015,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,11558816.501212401,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,11656439.446419893,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,11695294.12693183,0.375
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,11715103.743292894,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,11735118.888737291,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,11749445.685363315,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_13,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,11769704.624795387,0.125
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,11871688.59369199,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,11874269.259769078,0.375
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,11898319.819234516,0.125
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,11952514.020123292,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,12083728.498992788,0.125
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,12127297.753902279,0.125
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,12146953.7460131,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,12146953.7460131,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,12147532.170437211,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,12177099.901631368,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,12302472.705779158,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,12362334.073481582,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,12385731.470134199,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,12441171.527610218,0.0
daxp-LaoDieDie-YuZhouFeng.xml_5,却为何贪富贵不顾羞惭。,12447961.346419252,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,12492242.063524228,0.125
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,12527052.410194837,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,12612294.591310838,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,12633291.882570295,0.125
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,12663716.381105369,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,12676181.786254892,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,12892938.026725821,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,12899364.992914643,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,12933304.097127853,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,12939557.173851352,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,13043788.762319049,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,13043788.762319049,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,13140963.54536021,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,13184599.615363346,0.125
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,13200088.794920685,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,13214308.972225655,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,13422403.008716794,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,13428414.819471361,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,13544505.168747444,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,13710511.842801912,0.125
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,13734672.947377518,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,13756688.123692306,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,13781050.986427521,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,13987678.315486038,0.125
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,14020575.15294168,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,14133920.119342564,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,14161728.991725264,0.0
daxp-ChunQiuTing-SuoLinNang.xml_4,吉日良辰当欢笑，,14176661.923562512,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,14180394.435801674,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,14222630.040367533,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,14370167.050691897,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,14590340.289129192,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,14660351.586446125,0.125
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,14744378.287907988,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,14836681.129781099,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,14905753.250378016,0.125
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,14963646.39897871,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,15023590.771913067,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,15238294.567222545,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,15553763.625915451,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,15570268.033401018,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,15830330.711724857,0.125
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,16013017.887619236,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,16660926.653522667,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,16839811.46747348,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,16926105.228024226,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,17434373.217201393,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,17444513.35175236,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,18075421.117037747,0.125
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,18166890.21738198,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,18385965.854926974,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,19224887.287217233,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,22653437.10080339,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,22941051.44208044,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,23528332.44886378,0.25
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,23547366.31417541,0.0
