身不爽不由人瞌睡朦胧,0,身不爽不由人瞌睡朦胧（呃）。
daeh-ZaoBuXing-HeHouMaDian.xml_13,你叔王不让位再去骂他。,24146284.645912137,0.2
daeh-TanHongYan-HuoXiaoYu.xml_0,叹红颜薄命前生就，,24452629.714972828,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,24472006.116048273,0.0
daeh-ZiNaRi-ErJinGong.xml_0,自那日与徐杨决裂以后，,24605936.98861372,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,24784668.030565385,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_2,想当年桃花马上威风凛凛，,24829725.240777303,0.0
sdxp-DangNianHan-SanJiZhang.xml_11,淮阴漂母救韩信，,24840813.152193367,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,24893744.15358319,0.0
daeh-SunShangXiang-BieHuangGong.xml_8,恨只恨我兄长把事错办，,25026368.26225723,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,25050451.98124827,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,25068426.659353197,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,25291062.840274166,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,25325377.546274118,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,25327991.405639883,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_2,在潼台被贼擒在命好险，,25378022.926741436,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,25460437.003974825,0.0
daxp-QiaoLouShang-HuangShanLei.xml_14,我不免唤琏儿到街前探问，,25510818.069055308,0.2
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,25525515.422892336,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,25540652.468400948,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,25701171.640398942,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,25734099.367781986,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,25814031.24916456,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,25850456.170169607,0.2
daxp-ErTingDe-SuoLinNang.xml_12,你不该人前逞骄傲，,25978966.396216545,0.3
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,26185703.199236013,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,26191792.304391198,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_7,全（呐）不顾你身有病气力不佳。,26261773.020723302,0.3
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,26321802.243865315,0.0
daxp-FeiShiWo-TaoHuaCun.xml_6,鼓打二更准时往，,26345886.43475377,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,26397059.751327436,0.2
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,26450740.548724215,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,26471521.86671695,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,26477852.297051758,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,26618427.47046947,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,26727345.63010748,0.0
daxp-FeiShiWo-TaoHuaCun.xml_5,怎能够粗心大意你再荒唐。,26767131.527995333,0.0
daxp-ErTingDe-SuoLinNang.xml_26,这都是神话凭空造，,26812373.934636537,0.0
daxp-ChunQiuTing-SuoLinNang.xml_16,叫梅香你把那好言相告，,27015226.226268183,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,27130998.11530773,0.0
daxp-ChunQiuTing-SuoLinNang.xml_28,这都是神话凭空造，,27147915.33876516,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,27322956.535414785,0.1
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,27351741.220501173,0.0
daxp-MuQinBu-FengHuanChao.xml_1,女儿言来听根源。,27512110.182899777,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,27653929.976594012,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,27744050.40346231,0.0
daxp-ErTingDe-SuoLinNang.xml_4,叫梅香你把那好言相告，,27927584.98979124,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,27948449.019801248,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,27988356.501183335,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,27997555.879764263,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_1,闭口无言王春娥。,28058851.440655123,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,28123825.424318217,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,28218450.68971894,0.2
sdxp-SuLongWei-WuJiaPo.xml_42,买绫罗、做衣衫、买白纸、糊白幡、打首饰、做妆奁，,28260463.111197747,0.0
daxp-FeiShiWo-TaoHuaCun.xml_13,响两声你就凑近身旁。,28266848.12644776,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,28342902.73270367,0.2
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,28360452.691574425,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,28450391.164498933,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,28458464.276303902,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,28516725.730158225,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,28813810.2934273,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,28813810.2934273,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,28830429.16130379,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,28943407.533186063,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,29091163.18269754,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,29250658.623969164,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,29703944.442588467,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,29706641.64470021,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,29842822.6515404,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,29981026.185948554,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,30136352.187707394,0.1
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,30527143.05925493,0.2
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,30557375.35567935,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,30575706.55138642,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,30607918.05438864,0.0
daxp-SuSanLi-NvQiJie.xml_6,言说苏三把命断，,30663719.61184834,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,30717136.233316362,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,30771366.575448405,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,30798344.228095215,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,31022825.809292357,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,31137788.790789012,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,31204010.43420168,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,31416351.787895866,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,31588692.39741244,0.1
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,31656033.80192974,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,31678558.600056846,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,31723939.756287653,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,31899470.239890322,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,32079981.456819482,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,32128507.153668575,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,32255011.1286736,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,32487548.540524073,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,32750967.57056041,0.1
daxp-ErTingDe-SuoLinNang.xml_13,不该词费又滔滔。,32795058.97897223,0.2
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,33026535.120797336,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,33060506.243124682,0.2
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,33394296.57545502,0.1
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,33611577.71884968,0.0
daxp-DiTouLi-NvQiJie.xml_6,就说苏三把命断，,33989952.49341531,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,34094067.27685109,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,34175344.11858362,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,34601857.34597745,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,34601857.34597745,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,34691314.43083175,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,34738966.82029118,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,35263961.557501726,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,35424245.71924087,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,35804261.75819148,0.2
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,35855558.29955545,0.2
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,35943607.55342012,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,36282420.20035395,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,36321858.4037571,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,36504128.46462483,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,36648696.27802482,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,36901355.889706105,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,37438679.96936278,0.2
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,37675233.75212901,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,37706530.62749445,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,38668533.89475973,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,38745962.23075948,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,38816236.8662577,0.2
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,38997891.474460766,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,39577095.509458855,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,41921142.914975815,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,43547033.34727487,0.4
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,44689619.68199663,0.2
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,44694686.12514258,0.3
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,45856011.73424967,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,45856011.73424967,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,46688229.95719276,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,48488948.44756813,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,49934183.36045574,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,53049993.75375337,0.0
