舍不得太爷的恩情厚,0,舍不得太爷的恩情厚，
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,28654547.926837426,0.0
daeh-TanHongYan-HuoXiaoYu.xml_1,美满姻缘付东流。,28706774.87218707,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,28715268.96666289,0.1111111111111111
daxp-XiShiNv-XiShi.xml_3,每日里浣纱去又傍清溪。,28822678.917830326,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,28829671.72234622,0.0
sdxp-SuLongWei-WuJiaPo.xml_43,落得个孝子的名儿在那天下传。,28850520.549787827,0.2222222222222222
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,28908202.154185034,0.0
daxp-ChunQiuTing-SuoLinNang.xml_26,忙把梅香低声儿叫，,28967818.92739995,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,28990485.395850558,0.0
sdxp-DangNianHan-SanJiZhang.xml_20,爹爹为何你要退婚？,29059574.600110896,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,29059998.277439646,0.0
daxp-FeiShiWo-TaoHuaCun.xml_7,桃花村口莫彷徨。,29075221.227737494,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,29077280.28871172,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,29145024.714736875,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,29175644.603817746,0.0
daxp-ErDeFu-HongNiGuan.xml_2,奴这里只把那结婚思量，,29208564.48920588,0.0
daxp-ChunQiuTing-SuoLinNang.xml_1,何处悲声破寂寥。,29234851.625507828,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_3,敌血飞溅石榴裙。,29236781.781756584,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,29283929.371282596,0.0
daxp-XiRiLi-LongFengChengXiang.xml_0,昔日里梁鸿配孟光，,29358756.680694524,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,29394601.426394876,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,29423273.304389454,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,29460344.15360128,0.0
daxp-ErDeFu-HongNiGuan.xml_4,清早起我和他一度商量，,29546563.636307247,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,29583140.716368664,0.0
daxp-XiRiLi-LongFengChengXiang.xml_3,安排虎计害刘王。,29601831.985219475,0.0
sdxp-WoHeNi-SiLangTanMu.xml_22,讲什么夫妻情恩德不浅，,29683733.874770205,0.3333333333333333
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,29736417.838189084,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_14,休要噪且站了，,29768773.294880446,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_6,你继母心毒狠将你打骂，,29783715.758866668,0.0
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,29813006.867248945,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,29847165.257642686,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,29878204.56218921,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,29943697.964103404,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_0,昔日梁鸿配孟光，,29987475.25571202,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,30067778.208058298,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,30147650.414227903,0.0
daxp-ErTingDe-SuoLinNang.xml_24,忙把梅香低声叫，,30204576.072316166,0.0
daxp-ErTingDe-SuoLinNang.xml_22,分我一枝珊瑚宝，,30211919.09567311,0.0
sdxp-DangNianHan-SanJiZhang.xml_13,商鞅不中苏季子，,30211919.09567311,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,30218320.58200774,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,30218533.632264014,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,30285990.960981887,0.0
daxp-WoDeNiang-XinAnYi.xml_0,我的娘她忘了女生外姓，,30318578.903807834,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-2.xml_6,百姓们闺房乐如花美眷，,30349150.043134853,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_1,虽然是男女别不得不答。,30393407.003137425,0.2222222222222222
daxp-ErTingDe-SuoLinNang.xml_28,麟儿哪有神送到，,30404192.173200212,0.0
daxp-MengJunZi-ChunQiuPei-1.xml_2,家住在罗郡城魁星楼下，,30481681.341924705,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,30594330.997328684,0.0
sdxp-SuLongWei-WuJiaPo.xml_30,本利算来有多少，,30637209.068140246,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,30665040.06153562,0.1111111111111111
daxp-ErDeFu-HongNiGuan.xml_1,撇下了奴一人好不悲凉。,30872778.724346958,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_25,有什么心腹事你只管明言。,30947261.4262699,0.0
daeh-ZiNaRi-ErJinGong.xml_2,先王爷晏驾后太子年幼，,30989187.369149636,0.2222222222222222
daeh-NaRiFeng-YuanXiaoMi.xml_3,我与母亲两分离。,31061330.71593513,0.0
daxp-LaoDieDie-YuZhouFeng.xml_1,明早朝上金殿面奏吾皇。,31230394.38010606,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,31259588.030923557,0.1111111111111111
daxp-XiShiNv-XiShi.xml_0,西施女生长在苎萝村里，,31288784.697061703,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,31323175.02984246,0.0
daxp-DuiLingHua-BiYuZan.xml_1,听她言不由人喜上眉尖。,31414868.45125341,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,31447676.25035383,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,31450025.76140892,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,31553204.51174615,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,31787941.858922906,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,31810153.133357637,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,31877185.965741333,0.1111111111111111
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_6,番王小丑何足论，,31884177.16452626,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_0,猛听得金鼓响画角声震，,31991891.431939654,0.1111111111111111
daxp-DangRiLi-SuoLinNang.xml_16,有金珠和珍宝光华灿烂，,32037617.74523935,0.0
daxp-ErTingDe-SuoLinNang.xml_0,耳听得悲声惨心中如捣，,32047159.820810717,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_6,百姓们闺房乐如花美眷，,32090890.594064634,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,32325858.387819573,0.0
daxp-ChunQiuTing-SuoLinNang.xml_12,耳听得悲声惨心中如捣，,32334131.35643283,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,32588170.304913595,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,32642130.36610444,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,32675283.7186037,0.0
daxp-ChunQiuTing-SuoLinNang.xml_30,麟儿那有神送到，,32812648.915113516,0.0
daxp-FeiShiWo-TaoHuaCun.xml_0,非是我嘱咐叮咛把话讲，,32816143.705500357,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,32886263.22132944,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,33003037.71359032,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,33141379.289778292,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,33214050.984599277,0.0
daxp-XiRiLiang-LongFengChengXiang.xml_3,安排巧计害刘王。,33520532.12193181,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,33551545.30838339,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,33684230.81162988,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,34006441.74799144,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,34071457.38821442,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,34243212.41768564,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,34263803.081033796,0.0
sdxp-SuLongWei-WuJiaPo.xml_28,我父在朝为官宦，,34301443.98557665,0.0
daxp-ErTingDe-SuoLinNang.xml_16,听薛良一语来相告，,34365098.688678645,0.0
daeh-TanHongYan-HuoXiaoYu.xml_3,啼花泣月在暗里（呀）添愁。,34486490.00496499,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,34505884.30112173,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,34505884.30112173,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_6,此时却又明白了，,34614335.788033456,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,34715602.101806104,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_5,因此上到郊外来捡芦花（呀）。,34780071.44212374,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,34844993.34584072,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,34951165.371930085,0.0
daxp-TingTaYan-ZuoGong.xml_0,听他言吓得我浑身是汗，,35067645.04648835,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_18,听薛良一语来相告，,35085823.87211683,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,35418425.200941995,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,35480535.157905936,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,35480983.43604375,0.0
daxp-WoZhuYe-SiLangTanMu.xml_3,一心心要夺取宋室江山。,35548557.21712912,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,35571497.188745715,0.0
daxp-QiaoLouShang-HuangShanLei.xml_6,忙移步隔花荫留神听定，,35665099.38968027,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_8,幸喜得珍珠衫称心如愿，,35991585.16178103,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,36055876.47435342,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,36214571.89675977,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,36358833.99129003,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_0,春秋亭外风雨暴，,36363606.92875982,0.0
daxp-ErDeFu-HongNiGuan.xml_3,倒不如与伯党匹配鸾凰。,36589757.95679843,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,36709990.01835625,0.1111111111111111
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_1,公正的老爷细听分明。,36890538.964790076,0.2222222222222222
daxp-ErTingDe-SuoLinNang.xml_18,人情冷暖凭空造，,36905299.89714048,0.1111111111111111
sdxp-DangNianHan-SanJiZhang.xml_9,当年韩信与苏秦，,36982407.67256329,0.0
daxp-WoHeNi-SangYuanHui.xml_0,我和你有什么夫妻的情，,37100818.82188428,0.2222222222222222
daxp-QiaoLouShang-HuangShanLei.xml_1,父子们去采药未见回程。,37200283.70846875,0.0
sdxp-WoHeNi-SiLangTanMu.xml_26,你那里休得要巧言舌辨，,37450439.237746835,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,37487529.856888965,0.0
daxp-QiaoLouShang-HuangShanLei.xml_3,不知他在荒山何处安身。,37494978.49672046,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,37512793.9065945,0.0
sdxp-SuLongWei-WuJiaPo.xml_24,提起了旁人我不晓，,37630278.98617604,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_20,人情冷暖凭天造，,38037550.2748615,0.1111111111111111
daeh-ZiNaRi-ZhuangYuanMei-1.xml_8,幸喜得珍珠衫称心如愿，,38116225.179529175,0.1111111111111111
daxp-ErTingDe-SuoLinNang.xml_15,薛良与我去问一遭。,38275357.70691806,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,38490443.17679019,0.0
daxp-MengJunZi-ChunQiuPei-2.xml_1,虽然是不相识我就不得不答。,38843306.450165525,0.2222222222222222
sdxp-DangNianHan-SanJiZhang.xml_19,非是女儿言不逊，,38997158.957589306,0.1111111111111111
daxp-LaoDieDie-SanJiZhang-2.xml_1,儿命苦怎配着状元才郎？,39055789.19177531,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,39335050.482288115,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,39879372.28541381,0.2222222222222222
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,39935308.135449246,0.1111111111111111
daxp-TingTaYan-ZuoGong.xml_5,尊一声驸马爷细听咱言。,40072319.408191405,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,40199480.33601729,0.0
daxp-ErTingDe-SuoLinNang.xml_3,莫不是强婚配鸦占鸾巢。,40300797.30270364,0.1111111111111111
daxp-ChunQiuTing-SuoLinNang.xml_15,莫不是强婚配鸦占鸾巢？,40424479.382419914,0.1111111111111111
daxp-WoDeNiang-XinAnYi.xml_1,奴年交十九岁还守闺门。,41388957.30052682,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,41390093.74872901,0.0
daxp-WoDeNiang-XinAnYi.xml_2,这几日身不爽心中烦闷，,41667298.28758646,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_30,宋营离此路途远，,41772483.101733774,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,41858587.37120472,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,42020556.084383234,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,42172055.41620343,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,42675136.684880115,0.0
sdxp-SuLongWei-WuJiaPo.xml_40,这锭银子奴不要，,43613455.160756715,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_32,我进相府对父言，,43613455.160756715,0.0
sdxp-DangNianHan-SanJiZhang.xml_15,未央宫斩的是韩信，,43656755.170895904,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_36,军爷说话理不端，,43692730.666303545,0.2222222222222222
daxp-DiTouLi-NvQiJie.xml_0,低头离了洪洞县，,43694532.0974615,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_3,发奋自强日夜读诗文。,46825248.844779395,0.0
daxp-SuSanLi-NvQiJie.xml_0,苏三离了洪洞县，,48811462.92366227,0.0
sdxp-DangNianHan-SanJiZhang.xml_17,仙女配的是董永，,48811462.92366227,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,48902575.16198709,0.0
daxp-XiRiLi-LongFengChengXiang.xml_1,今朝仙女会襄王。,50257787.576446086,0.0
daxp-LaoDieDie-SanJiZhang-1.xml_1,我立志不嫁那状元才郎。,50717414.52786854,0.1111111111111111
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,51002813.50071248,0.1111111111111111
daxp-XiRiLiang-LongFengChengXiang.xml_1,今朝仙女会襄王。,55798344.82151558,0.0
daxp-ErDeFu-HongNiGuan.xml_6,奴本当把关印付他执掌，,56441429.05633346,0.0
