为国家哪何曾半日闲空,1,为国家哪何曾半日闲空，
daeh-ZiNaRi-ZhuangYuanMei-2.xml_15,愿邦家从此后国泰民安。,16066033.026024628,0.2
daxp-ErTingDe-SuoLinNang.xml_26,这都是神话凭空造，,16068343.15819712,0.1
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,16161390.167293668,0.0
daeh-LiYanFei-ErJinGong.xml_4,有几句话儿我不好言讲，,16226539.304278256,0.0
dldeh-ShouBiPo-ChunQiuPei.xml_7,全（呐）不顾你身有病气力不佳。,16268116.587543264,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,16280291.583337935,0.0
daxp-MengTingDe-MuiGuiYingGuaShuai.xml_2,想当年桃花马上威风凛凛，,16302891.792483393,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,16306341.712153887,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,16336490.104265844,0.1
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,16371187.008484017,0.2
daxp-DangRiLi-SuoLinNang.xml_12,那时节奴妆奁不下百万，,16584248.951372424,0.0
daxp-TingTaYan-ZuoGong.xml_2,原来是杨家将把名姓改换，,16608272.921259705,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,16640428.227753745,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,16643720.008818366,0.1
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,16697412.491228772,0.1
daxp-FeiShiWo-TaoHuaCun.xml_13,响两声你就凑近身旁。,16708927.677500634,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,16728341.862639476,0.1
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,16735045.639580183,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_10,但愿得令公令婆别无异见，,16763496.491948437,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,16904246.13270022,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,16928229.351293623,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,16958402.16462828,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,17005023.30545165,0.0
sdxp-SuLongWei-WuJiaPo.xml_38,西凉的鞑子将你斩，,17014152.732715487,0.0
daeh-ZiNaRi-ErJinGong.xml_12,有一句话儿不好言讲，,17027551.665531293,0.0
daxp-DangRiLi-SuoLinNang.xml_4,那花轿必定是因陋就简，,17030469.93120357,0.0
sdxp-SuLongWei-WuJiaPo.xml_42,买绫罗、做衣衫、买白纸、糊白幡、打首饰、做妆奁，,17072204.60426857,0.0
daxp-FeiShiWo-TaoHuaCun.xml_6,鼓打二更准时往，,17325667.824870642,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,17329894.11995784,0.0
daeh-XiaoNuCai-SanNiangJiaoZi.xml_1,闭口无言王春娥。,17383192.41173506,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,17415278.197354328,0.0
daxp-XiRiLi-LongFengChengXiang.xml_4,月老本是乔国丈，,17460697.68663183,0.1
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,17463749.556759022,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,17560035.77965957,0.2
daxp-ErTingDe-SuoLinNang.xml_13,不该词费又滔滔。,17638781.02174,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,17789513.0657019,0.1
daxp-XiShiNv-XiShi.xml_2,只为着守清寒柴门近水，,17791681.115987852,0.1
daxp-MuQinBu-FengHuanChao.xml_4,人生不知顾脸面，,17844659.23207158,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,17898483.128227603,0.0
sdxp-SuLongWei-WuJiaPo.xml_41,与你娘做一个安家钱。,17912740.578083668,0.1
daeh-ZiNaRi-ZhuangYuanMei-1.xml_15,愿天下从此后国泰民安。,17913405.2702398,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,17915888.329575308,0.0
daxp-WoZhuYe-SiLangTanMu.xml_1,众文武扶哀家执掌军房。,17922046.931759037,0.1
daeh-WuDuanQiao-BiYuZan.xml_4,今生若被郎轻贱，,17965290.239010505,0.0
daeh-NaRiFeng-YuanXiaoMi.xml_4,母女隔断三千里，,18096100.79121934,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,18121077.35442217,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_0,自那日与六郎姻缘相见，,18182756.962162122,0.1
daxp-ChunQiuTing-SuoLinNang.xml_28,这都是神话凭空造，,18294996.455795158,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,18370837.592748314,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_12,但愿得状元媒月老引线，,18372952.85528671,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,18378783.272583373,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,18414034.950476106,0.0
daxp-LaoDieDie-SanJiZhang-2.xml_2,父道那薛平贵是那化郎模样，,18421283.90824538,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,18424868.708306316,0.0
daxp-ChenSanLiang-ChenSanLiangPaTang.xml_0,陈三两在大堂把话云，,18625631.0372927,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,18670537.33588124,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,18766534.375142,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,18785821.656073034,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,18793702.815365475,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,18853925.73780583,0.0
daeh-ZiNaRi-ZhuangYuanMei-2.xml_14,愿天下有情人都成姻眷，,19044404.66818429,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,19059252.557643566,0.0
daeh-ZaoBuXing-HeHouMaDian.xml_4,贼好比王莽贼称孤道寡，,19121331.68559851,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,19220017.51582439,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,19371270.990710028,0.0
daxp-ErTingDe-SuoLinNang.xml_8,怜贫济困是正道，,19440379.6778118,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,19486858.13896613,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,19566670.696719233,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,19631826.751843125,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,19642960.123279527,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,19752890.06316844,0.1
daeh-ZaoBuXing-HeHouMaDian.xml_2,把一个皇太子逼死殿下，,19795139.382528223,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,20175327.638431884,0.0
daxp-QiaoLouShang-HuangShanLei.xml_10,我不免引寒机伴奴坐等，,20306202.11419694,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,20314440.139016762,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,20377672.05111568,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,20392304.26217795,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,20400924.66118412,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,20437025.324744996,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,20605675.350458417,0.2
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,20638887.65884227,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,20844921.520401057,0.2
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,21088628.220309462,0.0
sdxp-SuLongWei-WuJiaPo.xml_26,你我同把相府进，,21102787.13121238,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,21134719.531590622,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,21164468.449070394,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,21213382.08099803,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,21234719.17334627,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,21238104.68732009,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,21276803.82227909,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,21357324.63782757,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,21404451.67446184,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,21404451.67446184,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,21467557.277668033,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,21788558.44246236,0.0
daxp-SuSanLi-NvQiJie.xml_6,言说苏三把命断，,21989310.796867684,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,22036203.014366366,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,22038305.896985374,0.1
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,22172370.3823259,0.1
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,22223276.558491282,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,22317006.289232034,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,22458602.64906086,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,22518457.313886166,0.0
daeh-ZiNaRi-ZhuangYuanMei-1.xml_14,愿天下有情人都成姻眷，,22573304.139497235,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,22808074.77432373,0.1
daeh-ZaoBuXing-HeHouMaDian.xml_6,贼好比秦赵高指鹿为马，,22834604.141901184,0.1
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,22942370.299671873,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,23502268.79802588,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,23526342.596834812,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,23598458.360392865,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,23732884.89067505,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,24231367.54940421,0.0
daxp-DiTouLi-NvQiJie.xml_6,就说苏三把命断，,24319436.983896498,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,24455516.37911396,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,24754354.204516552,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,25047334.7671144,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,25088368.287411906,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,25258187.970786657,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,25822574.76752635,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,26016132.328656815,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,26645423.851081666,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,26715115.432266925,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,27542483.395178653,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,27877665.2486026,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,28230475.771815702,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,29148111.91790572,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,29420825.953469217,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,29420825.953469217,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,29557916.081982866,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,29744481.572552003,0.0
daeh-SunShangXiang-BieHuangGong.xml_9,叹一声不由人珠泪涟涟。,29945731.075571556,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,30434538.963286314,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,32692195.29390845,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,36193299.24970161,0.0
