番王小丑何足论,3,番王小丑何足论，
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,88826185.493423551,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_5,靠山近水把营收。,89199424.689512566,0.0
lseh-XiRiLi-BaoLianDeng.xml_13,二娇儿也难比那两个贤人。,89403089.29940021,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,90118938.560536087,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,90473816.916173056,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,90969824.224451989,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,91320168.404560745,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,91675394.999752149,0.0
lsxp-DaHeYi-SiLangTanMu.xml_15,六弟下位把兄认，,91868063.634240016,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,91904662.301120564,0.0
sdxp-SuLongWei-WuJiaPo.xml_6,为军的要人我是不要钱。,91938604.784928933,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,92189875.023457408,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_1,翻来复去睡不安。,92488739.863137424,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,92804259.55321835,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,93092676.075165242,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,93109413.965187013,0.0
lsxp-ZouYingLong-DaYanSong.xml_11,我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,93497314.555402294,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_14,思来想去我的肝肠断，,93910099.902245581,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,94110688.856852129,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_14,思来想去我的肝肠断，,94623391.395119473,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,94711547.113421053,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,94952908.07659018,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,95158208.999075294,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,95497366.839459956,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,96014156.026196867,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,97099319.96003069,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,97965305.85756886,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_12,无奈何我只得双（呃）膝跪，,98098125.886981174,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_17,翻来覆去睡不（哇）安。,98443775.650864333,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,98501486.211093754,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,98562453.815608278,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,99049053.657572255,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,99132464.283847347,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,99963467.843320772,0.0
lseh-ZiNaRi-HongYangDong.xml_7,去了我左右膀难以飞行。,100055028.77581017,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,100545161.13562253,0.0
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,100567212.15651216,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,101946454.60680522,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,102004938.04972605,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,102008807.90837799,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,102125498.78101937,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,102479898.12790141,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,103689999.73115797,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,103818930.02239917,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,103859957.75346626,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,104227893.0445869,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,106093496.72781095,0.0
lsxp-ZiGuDao-HuangHeLou.xml_4,今日主公把宴上，,106689082.23527037,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,106924723.03780015,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,106960562.19768819,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,107231514.28777987,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,107741677.55775894,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,108186584.99047394,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_4,马行在来道内我难（呐）以回（呀）马，,108306197.62646461,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_4,马行在来道内我难（呐）以回（呀）马，,108306197.62646461,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,108738735.3175097,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,109239476.85631514,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,109860591.84143293,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,109903958.58451602,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,110224829.18495719,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,110435516.38112742,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,110912637.94525212,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,111008713.00029665,0.0
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,111167492.76173235,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,112277168.8558989,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,112585418.05676338,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,112814539.77040927,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,113821554.28998595,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,113971658.90910167,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,114181228.96248838,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,114424029.67544113,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,115087885.56280629,0.14285714285714285
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,115673611.26464272,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,115811319.11864311,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,115811319.11864311,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,116017968.87166572,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,116998852.77913146,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,118663402.25147966,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,118663402.25147966,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,119697245.21159698,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,120302208.87122306,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,120976162.71857224,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,121299579.55787176,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,121384980.33291948,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,122233455.46053578,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,122611066.42655508,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,122611066.42655508,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,123125318.53319924,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,123205979.15595049,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,123476681.19828968,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,123557990.97019772,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,124778004.96868576,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,124845762.47904599,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,125159776.03142041,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,127486489.23855935,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,127500727.52811913,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,127719697.45379363,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,128345082.74603666,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,128483848.7445365,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,128944725.12724327,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,129394047.52026147,0.14285714285714285
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,130186778.88415536,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,130267298.28299907,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,131496348.88507377,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,132076851.30677296,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,133496903.21081854,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,134378712.49773785,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,134858341.36928877,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,135579757.71822578,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,136162323.66722983,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,136476513.59276384,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,136800016.37670222,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,137067650.5782744,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,138699344.03571996,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,140506672.61231992,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,140554270.52397931,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,140586807.33810931,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,141868445.7535671,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,142360915.48983425,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,142500007.98514351,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,145093495.76578942,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,145614962.50371942,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,145723801.80058762,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,146833825.36938158,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,148002083.31163728,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,148613014.34701473,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,148824944.16887981,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,149430721.16766897,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,149567022.5189473,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,149681316.26133078,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,150217983.71545434,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,150790645.30025449,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,152298601.02181536,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,156440601.86912593,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,156467019.47408625,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,156467019.47408625,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,156512525.37265936,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,157783633.55270052,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,157783633.55270052,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,158245235.47513339,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,159149036.81650832,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,159552609.19361234,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,160631022.99155521,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,160919286.32680658,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,160919286.32680658,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,163455348.18288514,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,163988743.40679049,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,164048919.36375406,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,164848519.67242149,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,165764810.61242092,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,166939252.38490206,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,167278480.65748727,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,171315364.05189908,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,175910604.11282256,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,175984372.12541431,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,176677443.73652938,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,179703950.70492357,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,180140005.39094746,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,184044948.4236213,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,184907903.02703992,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,185806391.16993603,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,185884206.00887525,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,186294749.06361592,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,187621261.28438169,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,187999289.10855705,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,188450216.91014415,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,190409801.17483544,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,192139551.08872586,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,198370291.68477151,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,198640823.40674448,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,200405670.20181364,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,200641156.82098153,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,205608128.16605875,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,206984369.15314096,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,209499000.3388086,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,209657821.49587658,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,210236449.02496123,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,213849995.53425428,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,216351251.51254636,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,217654184.63463455,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,218233210.24731076,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,222322507.81447783,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,222487785.83462417,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,224950476.18587926,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,235302736.79909754,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,236575141.69337213,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,243995910.90508091,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,246679036.17000476,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,250025089.52774781,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,260507813.02571836,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,261526215.13605988,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,282539097.68974555,0.0
