番王小丑何足论,5,番王小丑何足论，
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,1648215045.6033659,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,1648441997.1464689,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,1648858673.3129065,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,1653909912.3394039,0.0
sdxp-SuLongWei-WuJiaPo.xml_22,一马双跨到西凉。,1663117977.7268436,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,1668982910.8752739,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,1680442282.8367307,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,1683904286.5815504,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,1684955061.5582459,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,1685772512.7509642,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,1693197542.4436071,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,1696678838.9291258,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,1697033216.0285783,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,1710197681.5917885,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,1713563417.0071869,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,1735378135.0604796,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,1750423899.5898812,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,1757585756.8319819,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,1762401850.198864,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,1777071093.970233,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,1797889254.4743783,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,1801846701.6658263,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,1803671903.4917064,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,1806510302.942348,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,1826714179.2379308,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,1847094072.623137,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,1857216224.127183,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,1867457746.7770774,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,1869668900.9512916,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,1872890256.4094603,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,1873720339.0102177,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,1880967499.9502158,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,1898202460.2965045,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,1903750464.2510364,0.14285714285714285
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,1924069523.4463766,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,1925614393.8744628,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,1946853440.5968411,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,1946853440.5968411,0.14285714285714285
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,1950744384.6003072,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,1966347641.3572333,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,1982611396.0877354,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,1984475482.5814123,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1985121422.6920547,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,1998554667.6528351,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,2000945694.3436527,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,2000945694.3436527,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,2032217323.6616919,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,2038115604.3480532,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,2056679214.6944149,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,2060985120.847506,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,2070378552.6155648,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,2072431377.3210325,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,2073161334.1509762,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,2075552747.0624537,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,2088254096.4001622,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,2091525227.6132414,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,2091698052.142884,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,2108551525.7592099,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,2117722008.1829093,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,2157270593.8956337,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,2167437651.9671812,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,2172398355.5158033,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,2179292442.2302866,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,2238477793.999414,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,2250577540.1685066,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,2280409682.694684,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,2299729411.1775212,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,2300117094.7846041,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,2304824528.4120321,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,2310436665.4767985,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,2328192771.5607376,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,2328192771.5607376,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,2329683315.4640698,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,2339350056.8822794,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,2382143940.9999442,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,2396249581.6183529,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,2403204050.8522019,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,2410516101.5682569,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,2435919901.6935625,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,2478060068.4215355,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,2490285075.1826158,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,2497605252.4661226,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,2500629613.8398442,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,2502929333.4673986,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,2515426259.1552839,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,2515475304.4966259,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,2515475304.4966259,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,2516011913.1602893,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,2522170950.462039,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,2532089515.5136056,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,2540379777.7796102,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,2548194004.3966961,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,2554460389.5436754,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,2557682205.1087365,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,2571592112.966136,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,2578230684.5953898,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,2631663144.539979,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,2637233112.8609362,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,2639654443.0745773,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,2666311149.9025145,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,2673093237.7590122,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,2735653720.0490441,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,2735653720.0490441,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,2764884946.300848,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,2779656974.5889211,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,2804590199.2957397,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,2806025240.9219804,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,2811868896.9910703,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,2911602172.4774885,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,2913185035.1237445,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,2918486413.4630475,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,2927368437.1286974,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,2937501473.1983514,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,2956192581.6639051,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,2981693674.1004734,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,2984384354.4381094,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,2985607704.2374887,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,2996325627.0032182,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,3050533908.7778411,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,3067152794.4672904,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,3068726466.3739667,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,3077147884.825809,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,3122912298.7346711,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,3158519996.0024424,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,3233094760.9826951,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,3235628700.2764249,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,3258244969.4528465,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,3261185582.0635233,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,3283436136.8205671,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,3313863622.7332201,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,3335667225.398623,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,3402945068.3675952,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,3451635093.127861,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,3459169974.439733,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,3515253642.8162622,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,3570528613.0988855,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,3602290808.1574574,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,3613926149.4447551,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,3666528659.4261088,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,3669218357.2679467,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,3684471009.2551212,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,3759174845.073935,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,4106253688.5095654,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,4395886405.4911518,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,4481850035.2522564,0.0
