唤起我破天门壮志凌云,0,唤起我破天门状志凌云。
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,1634126497.474371,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,1634293285.0364418,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,1635253657.6269512,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_1,胡言乱语怎瞒（呐）咱！,1644969364.9666967,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,1648356915.8912749,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,1659639032.279259,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,1667401717.3213553,0.1
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,1677023372.424552,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,1680337876.6009696,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,1681843422.0692084,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_2,我的（呀）父谏奏反把命（哪）送，,1687413369.070261,0.1
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,1688282598.7931664,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,1690107653.1356714,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_20,对天发下宏誓愿，,1692157056.6461265,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_36,对天发不宏誓愿，,1695709080.7827156,0.1
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,1703662273.9499907,0.1
lsxp-CiShiJian-HuaiHeYing-2.xml_6,三人同把那鬼门关上爬，,1713803919.0031757,0.1
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,1752506085.8888366,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,1753905439.0603111,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,1758136584.7926826,0.1
lsxp-DaHeYi-SiLangTanMu.xml_9,家住后山磁州郡，,1760656916.8553994,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,1779471179.2430251,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,1789172003.089674,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,1798898110.5667818,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,1806514094.1635692,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,1807612167.3871355,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_18,寻短（呃）哎见爹娘（呃）。,1810258227.1938515,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,1813990842.3771005,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,1814749896.6026742,0.0
lsxp-LiangGuoJiao-ShiJieTing-1.xml_3,赏罚中公（呃）平莫要自由。,1816038433.4930978,0.0
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,1821777073.8878398,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,1838456178.8531356,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,1849196746.738445,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,1858079265.6683033,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_7,生死二字（喏）且由他！,1870205035.849154,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,1895379271.8550622,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_1,愁人心（呐）中似箭穿。,1901495899.3530436,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,1908381938.5490565,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,1912202344.4304655,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,1922317548.7839103,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,1928901768.2175257,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,1935598970.6852772,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,1944440977.3576272,0.1
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,1945209990.405427,0.1
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,1945209990.405427,0.1
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,1945220278.1584296,0.1
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,1947403992.3120978,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,1954933846.6450467,0.1
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,1966956394.9152517,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,1967386438.4221501,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,1973194060.1324391,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,1975065617.01179,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,1982329185.6888881,0.1
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,2001985729.9933567,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,2008696342.6464078,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,2038635294.6967404,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,2040768861.7158251,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,2060617842.8441448,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,2080374970.4968293,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,2093573439.1297426,0.0
lsxp-DaHeYi-SiLangTanMu.xml_22,灯光之下看不真。,2096890335.1646917,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,2123838072.6819863,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,2179054165.8583164,0.1
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,2181753078.1487002,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,2183839924.6110358,0.1
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,2184708692.3228035,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,2196825897.064219,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,2204144934.9007654,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,2228497269.6079845,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,2238495564.1729555,0.1
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,2241474211.5833654,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,2249209528.7871876,0.1
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,2276702907.5560274,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,2281937255.852952,0.1
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,2326102800.5186539,0.1
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,2351084232.2432971,0.2
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,2355126783.8525853,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,2355459416.8765173,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,2378491220.3063555,0.1
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,2398431419.059814,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,2398788466.3932056,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,2399059770.6882429,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,2401843912.5784845,0.1
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,2404374128.7939343,0.1
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,2413030410.0771608,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,2437645341.3507338,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,2438638887.3728375,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,2440156261.4067793,0.1
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,2444135668.1395373,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,2470575198.4085107,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,2470628423.4429035,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,2485708585.668489,0.0
lsxp-ZouYingLong-DaYanSong.xml_0,忽听得万岁宣应龙，,2491605416.8435049,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,2505239173.3698707,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,2522934789.3845987,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,2524210386.9315381,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,2529267798.7071443,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,2536196194.7408757,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,2544337032.8957005,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,2554228760.9780259,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,2554228760.9780259,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,2581679316.7581306,0.1
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,2588302597.710741,0.1
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,2617939486.2810068,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,2627474576.5477839,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,2639324487.5852094,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,2653774936.5118666,0.1
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,2657325715.3654671,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,2700999157.6305609,0.1
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,2701183565.6405816,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,2709385648.9315133,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,2718985066.3074822,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,2732844692.5224853,0.1
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,2737492033.7335119,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,2742578497.3317637,0.1
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,2839461964.5251808,0.1
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,2886015698.3283277,0.1
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,2998326509.5204749,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,3120831332.6663208,0.1
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,3159351143.1566749,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,3176628197.5436316,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,3177193547.735507,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,3212969366.1330481,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,3234508678.5502443,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,3253332481.4907246,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,3288482105.2377639,0.2
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,3308320616.0587988,0.1
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,3437228087.3462677,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,3458399758.7551985,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,3511314879.7122812,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,3520123401.1595278,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,3565660739.8424835,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,3654640623.7700076,0.1
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,3856111320.6397581,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,3963857820.1019573,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,4198768289.7822981,0.1
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,4251044368.2705708,0.1
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,4290844249.7588172,0.0
